path,type,subtype,speaker,label
google_speech_commands_v1/yes/e14a99a5_nohash_1.wav,reject,google_speech,212,31
google_speech_commands_v1/right/d197e3ae_nohash_2.wav,reject,google_speech,100,31
commands/1415529430/ita/ita_4.wav,command,telegram_bot,4,4
google_speech_commands_v1/up/9a69672b_nohash_3.wav,reject,google_speech,13,31
synthetics/vocalware/neural/ita/engine2_voice6_cmd12.wav,synthetic,vocalware_neural,17,12
google_speech_commands_v1/six/94de6a6a_nohash_2.wav,reject,google_speech,85,31
synthetics/vocalware/neural/ita/engine2_voice4_cmd15.wav,synthetic,vocalware_neural,17,15
commands/436294034/ita/ita_25.wav,command,telegram_bot,254,25
google_speech_commands_v1/three/7195ffa6_nohash_2.wav,reject,google_speech,88,31
google_speech_commands_v1/up/67961766_nohash_1.wav,reject,google_speech,267,31
google_speech_commands_v1/on/591d32f3_nohash_1.wav,reject,google_speech,228,31
google_speech_commands_v1/eight/b11a05d2_nohash_1.wav,reject,google_speech,255,31
google_speech_commands_v1/four/e63b69c5_nohash_0.wav,reject,google_speech,371,31
commands/388942547/ita/ita_6.wav,command,telegram_bot,141,6
google_speech_commands_v1/five/56eb74ae_nohash_2.wav,reject,google_speech,94,31
google_speech_commands_v1/four/af130f12_nohash_0.wav,reject,google_speech,372,31
google_speech_commands_v1/up/a60a09cf_nohash_0.wav,reject,google_speech,373,31
google_speech_commands_v1/off/a6d586b7_nohash_0.wav,reject,google_speech,20,31
commands/179847597/ita/ita_15.wav,command,telegram_bot,83,15
google_speech_commands_v1/left/b1426003_nohash_1.wav,reject,google_speech,235,31
google_speech_commands_v1/no/d197e3ae_nohash_3.wav,reject,google_speech,100,31
google_speech_commands_v1/up/5fadb538_nohash_2.wav,reject,google_speech,7,31
commands/179847597/ita/ita_30.wav,command,telegram_bot,83,30
commands/1095491263/ita/ita_2.wav,command,telegram_bot,116,2
google_speech_commands_v1/four/7117fb6d_nohash_1.wav,reject,google_speech,331,31
google_speech_commands_v1/go/af7a8296_nohash_0.wav,reject,google_speech,374,31
commands/2114682518/ita/ita_6.wav,command,telegram_bot,309,6
google_speech_commands_v1/bed/e71b4ce6_nohash_0.wav,reject,google_speech,360,31
commands/1005594640/ita/ita_6.wav,command,telegram_bot,54,6
google_speech_commands_v1/wow/ffb86d3c_nohash_0.wav,reject,google_speech,301,31
google_speech_commands_v1/zero/6c0f6493_nohash_1.wav,reject,google_speech,253,31
commands/1202998179/ita/ita_4.wav,command,telegram_bot,375,4
google_speech_commands_v1/on/ab7b5acd_nohash_0.wav,reject,google_speech,93,31
commands/322245354/ita/ita_26.wav,command,telegram_bot,252,26
google_speech_commands_v1/bed/f3cee168_nohash_0.wav,reject,google_speech,180,31
commands/232282882/ita/ita_9.wav,command,telegram_bot,215,9
commands/134001349/ita/ita_9.wav,command,telegram_bot,341,9
google_speech_commands_v1/tree/0fa1e7a9_nohash_0.wav,reject,google_speech,33,31
google_speech_commands_v1/five/b487da60_nohash_0.wav,reject,google_speech,12,31
google_speech_commands_v1/sheila/283d7a53_nohash_0.wav,reject,google_speech,15,31
commands/279763508/ita/ita_21.wav,command,telegram_bot,127,21
google_speech_commands_v1/four/48a8a69d_nohash_0.wav,reject,google_speech,76,31
commands/1035156532/ita/ita_27.wav,command,telegram_bot,160,27
google_speech_commands_v1/bed/c4e1f6e0_nohash_0.wav,reject,google_speech,147,31
google_speech_commands_v1/sheila/90b94017_nohash_0.wav,reject,google_speech,376,31
commands/1237313710/ita/ita_8.wav,command,telegram_bot,377,8
commands/1153694021/ita/ita_10.wav,command,telegram_bot,277,10
commands/1230421796/ita/ita_13.wav,command,telegram_bot,146,13
commands/1254765304/ita/ita_18.wav,command,telegram_bot,227,18
google_speech_commands_v1/no/5828dfa2_nohash_0.wav,reject,google_speech,77,31
commands/366052369/ita/ita_28.wav,command,telegram_bot,168,28
google_speech_commands_v1/right/798f702a_nohash_0.wav,reject,google_speech,378,31
google_speech_commands_v1/wow/66774579_nohash_0.wav,reject,google_speech,299,31
google_speech_commands_v1/down/dbb40d24_nohash_2.wav,reject,google_speech,106,31
commands/406576777/ita/ita_27.wav,command,telegram_bot,222,27
google_speech_commands_v1/three/c0e0f834_nohash_0.wav,reject,google_speech,122,31
commands/1889914753/ita/ita_1.wav,command,telegram_bot,295,1
google_speech_commands_v1/stop/2e0d80f7_nohash_1.wav,reject,google_speech,284,31
google_speech_commands_v1/five/7bae88ed_nohash_0.wav,reject,google_speech,149,31
google_speech_commands_v1/down/6940f7f3_nohash_0.wav,reject,google_speech,140,31
commands/190682718/ita/ita_25.wav,command,telegram_bot,158,25
google_speech_commands_v1/sheila/eee9b9e2_nohash_0.wav,reject,google_speech,151,31
google_speech_commands_v1/left/258f4559_nohash_0.wav,reject,google_speech,293,31
google_speech_commands_v1/house/f34e6f44_nohash_0.wav,reject,google_speech,214,31
google_speech_commands_v1/cat/3903b558_nohash_1.wav,reject,google_speech,379,31
google_speech_commands_v1/bird/5828dfa2_nohash_1.wav,reject,google_speech,77,31
google_speech_commands_v1/four/48a8a69d_nohash_2.wav,reject,google_speech,76,31
google_speech_commands_v1/up/b11a05d2_nohash_0.wav,reject,google_speech,255,31
commands/1609876882/ita/ita_6.wav,command,telegram_bot,128,6
google_speech_commands_v1/off/7bae88ed_nohash_0.wav,reject,google_speech,149,31
google_speech_commands_v1/four/283d7a53_nohash_0.wav,reject,google_speech,15,31
google_speech_commands_v1/seven/66cff190_nohash_1.wav,reject,google_speech,170,31
google_speech_commands_v1/yes/989a2213_nohash_0.wav,reject,google_speech,136,31
google_speech_commands_v1/eight/44bc77f7_nohash_0.wav,reject,google_speech,154,31
google_speech_commands_v1/cat/b1f8326d_nohash_0.wav,reject,google_speech,32,31
google_speech_commands_v1/four/964e8cfd_nohash_0.wav,reject,google_speech,16,31
google_speech_commands_v1/no/20d3f11f_nohash_0.wav,reject,google_speech,22,31
google_speech_commands_v1/right/e63b69c5_nohash_0.wav,reject,google_speech,371,31
google_speech_commands_v1/three/7dc95912_nohash_0.wav,reject,google_speech,159,31
commands/298552117/ita/ita_16.wav,command,telegram_bot,330,16
commands/2125472936/ita/ita_28.wav,command,telegram_bot,278,28
google_speech_commands_v1/go/5e3dde6b_nohash_0.wav,reject,google_speech,292,31
google_speech_commands_v1/four/692a88e6_nohash_3.wav,reject,google_speech,91,31
google_speech_commands_v1/left/52e228e9_nohash_0.wav,reject,google_speech,246,31
google_speech_commands_v1/dog/026290a7_nohash_0.wav,reject,google_speech,380,31
commands/267561261/ita/ita_8.wav,command,telegram_bot,155,8
google_speech_commands_v1/eight/e95c70e2_nohash_1.wav,reject,google_speech,381,31
commands/406576777/ita/ita_20.wav,command,telegram_bot,222,20
google_speech_commands_v1/yes/060cd039_nohash_1.wav,reject,google_speech,175,31
google_speech_commands_v1/four/099d52ad_nohash_4.wav,reject,google_speech,131,31
commands/1284329670/ita/ita_13.wav,command,telegram_bot,139,13
commands/48724485/ita/ita_12.wav,command,telegram_bot,382,12
commands/296821092/ita/ita_3.wav,command,telegram_bot,42,3
commands/1306913040/ita/ita_11.wav,command,telegram_bot,300,11
google_speech_commands_v1/bird/9e2ce5e3_nohash_1.wav,reject,google_speech,383,31
commands/5006572278/ita/ita_2.wav,command,telegram_bot,294,2
commands/133699592/ita/ita_25.wav,command,telegram_bot,40,25
google_speech_commands_v1/right/0f250098_nohash_1.wav,reject,google_speech,384,31
google_speech_commands_v1/three/9db2bfe9_nohash_3.wav,reject,google_speech,108,31
google_speech_commands_v1/right/b0c0197e_nohash_1.wav,reject,google_speech,96,31
google_speech_commands_v1/five/8fe52b97_nohash_2.wav,reject,google_speech,196,31
google_speech_commands_v1/five/e41a903b_nohash_4.wav,reject,google_speech,74,31
google_speech_commands_v1/marvin/3e2ba5f7_nohash_0.wav,reject,google_speech,385,31
commands/2146007936/ita/ita_2.wav,command,telegram_bot,386,2
google_speech_commands_v1/down/27b9a84f_nohash_1.wav,reject,google_speech,387,31
google_speech_commands_v1/zero/a60a09cf_nohash_2.wav,reject,google_speech,373,31
google_speech_commands_v1/one/5fadb538_nohash_0.wav,reject,google_speech,7,31
google_speech_commands_v1/six/97f4c236_nohash_2.wav,reject,google_speech,179,31
google_speech_commands_v1/left/7c1d8533_nohash_3.wav,reject,google_speech,37,31
commands/2114178392/ita/ita_24.wav,command,telegram_bot,245,24
google_speech_commands_v1/six/ab7b5acd_nohash_1.wav,reject,google_speech,93,31
google_speech_commands_v1/sheila/af405b69_nohash_1.wav,reject,google_speech,157,31
google_speech_commands_v1/happy/7c1d8533_nohash_0.wav,reject,google_speech,37,31
google_speech_commands_v1/happy/bca56796_nohash_1.wav,reject,google_speech,388,31
commands/208525704/ita/ita_11.wav,command,telegram_bot,389,11
commands/1323114146/ita/eng_23.wav,command,telegram_bot,205,23
google_speech_commands_v1/six/d197e3ae_nohash_3.wav,reject,google_speech,100,31
google_speech_commands_v1/yes/66774579_nohash_0.wav,reject,google_speech,299,31
commands/1254765304/ita/ita_17.wav,command,telegram_bot,227,17
commands/190682718/ita/ita_23.wav,command,telegram_bot,158,23
google_speech_commands_v1/off/ad63d93c_nohash_1.wav,reject,google_speech,97,31
google_speech_commands_v1/no/9a7c1f83_nohash_2.wav,reject,google_speech,114,31
google_speech_commands_v1/up/3903b558_nohash_0.wav,reject,google_speech,379,31
commands/1202998179/ita/ita_13.wav,command,telegram_bot,375,13
google_speech_commands_v1/six/b11a05d2_nohash_0.wav,reject,google_speech,255,31
google_speech_commands_v1/eight/7fd25f7c_nohash_4.wav,reject,google_speech,63,31
google_speech_commands_v1/four/a1533da4_nohash_0.wav,reject,google_speech,26,31
commands/482000749/ita/ita_29.wav,command,telegram_bot,266,29
synthetics/vocalware/neural/ita/engine2_voice8_cmd23.wav,synthetic,vocalware_neural,17,23
commands/179492157/ita/ita_23.wav,command,telegram_bot,310,23
commands/322249374/ita/ita_22.wav,command,telegram_bot,45,22
commands/142490997/ita/ita_9.wav,command,telegram_bot,129,9
google_speech_commands_v1/four/b97c9f77_nohash_4.wav,reject,google_speech,36,31
google_speech_commands_v1/up/2aa787cf_nohash_3.wav,reject,google_speech,344,31
commands/267561261/ita/ita_29.wav,command,telegram_bot,155,29
commands/1944030722/ita/ita_23.wav,command,telegram_bot,327,23
google_speech_commands_v1/five/7bae88ed_nohash_1.wav,reject,google_speech,149,31
google_speech_commands_v1/down/90b94017_nohash_0.wav,reject,google_speech,376,31
google_speech_commands_v1/bird/8625475c_nohash_0.wav,reject,google_speech,390,31
google_speech_commands_v1/nine/94de6a6a_nohash_1.wav,reject,google_speech,85,31
google_speech_commands_v1/yes/4290ca61_nohash_0.wav,reject,google_speech,232,31
google_speech_commands_v1/three/a4e8a997_nohash_0.wav,reject,google_speech,334,31
commands/1237313710/ita/ita_1.wav,command,telegram_bot,377,1
google_speech_commands_v1/right/7195ffa6_nohash_2.wav,reject,google_speech,88,31
google_speech_commands_v1/eight/bdee441c_nohash_4.wav,reject,google_speech,104,31
google_speech_commands_v1/left/099d52ad_nohash_3.wav,reject,google_speech,131,31
commands/1306913040/ita/ita_28.wav,command,telegram_bot,300,28
commands/2131190666/ita/ita_0.wav,command,telegram_bot,367,0
commands/279763508/ita/ita_26.wav,command,telegram_bot,127,26
google_speech_commands_v1/nine/d9462202_nohash_0.wav,reject,google_speech,120,31
commands/1785329822/ita/ita_4.wav,command,telegram_bot,391,4
commands/1525639750/ita/ita_25.wav,command,telegram_bot,313,25
google_speech_commands_v1/stop/d197e3ae_nohash_2.wav,reject,google_speech,100,31
google_speech_commands_v1/right/471a0925_nohash_0.wav,reject,google_speech,64,31
google_speech_commands_v1/zero/f17be97f_nohash_4.wav,reject,google_speech,24,31
commands/352792887/ita/eng_23.wav,command,telegram_bot,279,23
commands/268005350/ita/ita_15.wav,command,telegram_bot,9,15
google_speech_commands_v1/on/c24d96eb_nohash_1.wav,reject,google_speech,50,31
google_speech_commands_v1/on/94de6a6a_nohash_4.wav,reject,google_speech,85,31
google_speech_commands_v1/no/bdee441c_nohash_5.wav,reject,google_speech,104,31
google_speech_commands_v1/left/2ce7534c_nohash_1.wav,reject,google_speech,392,31
google_speech_commands_v1/yes/6c0f6493_nohash_4.wav,reject,google_speech,253,31
google_speech_commands_v1/zero/cd85758f_nohash_4.wav,reject,google_speech,23,31
google_speech_commands_v1/no/7fd25f7c_nohash_3.wav,reject,google_speech,63,31
commands/1314783113/ita/ita_22.wav,command,telegram_bot,275,22
google_speech_commands_v1/five/e8e960fd_nohash_1.wav,reject,google_speech,67,31
google_speech_commands_v1/dog/5ff3f9a1_nohash_2.wav,reject,google_speech,274,31
google_speech_commands_v1/five/48a8a69d_nohash_0.wav,reject,google_speech,76,31
google_speech_commands_v1/marvin/cab100c9_nohash_0.wav,reject,google_speech,393,31
google_speech_commands_v1/eight/ad63d93c_nohash_1.wav,reject,google_speech,97,31
commands/1153694021/ita/ita_8.wav,command,telegram_bot,277,8
commands/1179001292/ita/ita_12.wav,command,telegram_bot,30,12
google_speech_commands_v1/up/c518d1b1_nohash_1.wav,reject,google_speech,90,31
google_speech_commands_v1/six/22aa3665_nohash_0.wav,reject,google_speech,394,31
commands/132762273/ita/ita_4.wav,command,telegram_bot,202,4
commands/1028780533/ita/ita_15.wav,command,telegram_bot,95,15
google_speech_commands_v1/down/e54a0f16_nohash_2.wav,reject,google_speech,84,31
commands/432184911/ita/ita_13.wav,command,telegram_bot,220,13
google_speech_commands_v1/two/257e17e0_nohash_0.wav,reject,google_speech,162,31
google_speech_commands_v1/two/d197e3ae_nohash_3.wav,reject,google_speech,100,31
google_speech_commands_v1/cat/2aa787cf_nohash_0.wav,reject,google_speech,344,31
google_speech_commands_v1/down/e6db3894_nohash_0.wav,reject,google_speech,240,31
commands/1237313710/ita/ita_6.wav,command,telegram_bot,377,6
google_speech_commands_v1/six/5828dfa2_nohash_1.wav,reject,google_speech,77,31
commands/2109142388/ita/ita_30.wav,command,telegram_bot,135,30
commands/133699592/ita/ita_11.wav,command,telegram_bot,40,11
google_speech_commands_v1/up/9a69672b_nohash_4.wav,reject,google_speech,13,31
google_speech_commands_v1/two/692a88e6_nohash_2.wav,reject,google_speech,91,31
commands/2146007936/ita/ita_5.wav,command,telegram_bot,386,5
google_speech_commands_v1/three/bdee441c_nohash_1.wav,reject,google_speech,104,31
google_speech_commands_v1/on/7eee5973_nohash_3.wav,reject,google_speech,395,31
google_speech_commands_v1/sheila/bdee441c_nohash_0.wav,reject,google_speech,104,31
google_speech_commands_v1/left/5e3dde6b_nohash_1.wav,reject,google_speech,292,31
commands/352792887/ita/ita_29.wav,command,telegram_bot,279,29
google_speech_commands_v1/yes/9a7c1f83_nohash_4.wav,reject,google_speech,114,31
google_speech_commands_v1/go/86402da1_nohash_1.wav,reject,google_speech,396,31
commands/296821092/ita/ita_18.wav,command,telegram_bot,42,18
commands/334596431/ita/ita_3.wav,command,telegram_bot,109,3
google_speech_commands_v1/on/471a0925_nohash_2.wav,reject,google_speech,64,31
synthetics/google/neural/ita/IT_Standard_B_cmd20.wav,synthetic,google_neural,236,20
commands/269423705/ita/ita_3.wav,command,telegram_bot,397,3
google_speech_commands_v1/zero/1f653d27_nohash_0.wav,reject,google_speech,307,31
google_speech_commands_v1/house/27b9a84f_nohash_0.wav,reject,google_speech,387,31
google_speech_commands_v1/four/ca48dc76_nohash_1.wav,reject,google_speech,317,31
google_speech_commands_v1/yes/5e3dde6b_nohash_3.wav,reject,google_speech,292,31
google_speech_commands_v1/off/90b94017_nohash_0.wav,reject,google_speech,376,31
commands/1364524938/ita/ita_26.wav,command,telegram_bot,150,26
commands/2112819853/ita/ita_0.wav,command,telegram_bot,51,0
google_speech_commands_v1/no/10f2bb12_nohash_0.wav,reject,google_speech,48,31
google_speech_commands_v1/tree/0c40e715_nohash_0.wav,reject,google_speech,398,31
google_speech_commands_v1/marvin/2d82a556_nohash_1.wav,reject,google_speech,399,31
commands/225920774/ita/ita_17.wav,command,telegram_bot,242,17
google_speech_commands_v1/six/42beb5eb_nohash_3.wav,reject,google_speech,29,31
google_speech_commands_v1/marvin/66774579_nohash_1.wav,reject,google_speech,299,31
google_speech_commands_v1/happy/8a5acefd_nohash_1.wav,reject,google_speech,400,31
google_speech_commands_v1/bird/8a325749_nohash_1.wav,reject,google_speech,318,31
commands/1306913040/ita/ita_8.wav,command,telegram_bot,300,8
google_speech_commands_v1/five/56eb74ae_nohash_1.wav,reject,google_speech,94,31
google_speech_commands_v1/five/c22d3f18_nohash_2.wav,reject,google_speech,19,31
commands/48724485/ita/ita_24.wav,command,telegram_bot,382,24
google_speech_commands_v1/bed/c90c0105_nohash_0.wav,reject,google_speech,28,31
google_speech_commands_v1/down/af405b69_nohash_0.wav,reject,google_speech,157,31
synthetics/polly/standard/ita/Bianca_18.wav,synthetic,polly_standard,401,18
google_speech_commands_v1/three/9a7c1f83_nohash_1.wav,reject,google_speech,114,31
google_speech_commands_v1/zero/f17be97f_nohash_3.wav,reject,google_speech,24,31
google_speech_commands_v1/two/a4e8a997_nohash_0.wav,reject,google_speech,334,31
google_speech_commands_v1/down/5fadb538_nohash_2.wav,reject,google_speech,7,31
google_speech_commands_v1/six/b97c9f77_nohash_2.wav,reject,google_speech,36,31
google_speech_commands_v1/sheila/61bcb275_nohash_0.wav,reject,google_speech,335,31
commands/1153299253/ita/ita_8.wav,command,telegram_bot,402,8
google_speech_commands_v1/one/096456f9_nohash_0.wav,reject,google_speech,370,31
synthetics/google/standard/ita/IT_Wavenet_C_cmd7.wav,synthetic,google_standard,347,7
google_speech_commands_v1/four/e95c70e2_nohash_0.wav,reject,google_speech,381,31
commands/322249374/ita/ita_21.wav,command,telegram_bot,45,21
google_speech_commands_v1/marvin/8b775397_nohash_0.wav,reject,google_speech,324,31
commands/279297158/ita/ita_24.wav,command,telegram_bot,353,24
google_speech_commands_v1/left/85834399_nohash_0.wav,reject,google_speech,172,31
google_speech_commands_v1/off/d55aa56c_nohash_0.wav,reject,google_speech,403,31
google_speech_commands_v1/sheila/8fe52b97_nohash_0.wav,reject,google_speech,196,31
commands/1064283897/ita/ita_15.wav,command,telegram_bot,163,15
google_speech_commands_v1/stop/3bdf05d3_nohash_0.wav,reject,google_speech,101,31
commands/166000575/ita/ita_25.wav,command,telegram_bot,121,25
google_speech_commands_v1/zero/840c366d_nohash_0.wav,reject,google_speech,315,31
commands/132762273/ita/ita_24.wav,command,telegram_bot,202,24
google_speech_commands_v1/six/1fe4c891_nohash_0.wav,reject,google_speech,404,31
google_speech_commands_v1/tree/ec74a8a5_nohash_1.wav,reject,google_speech,346,31
google_speech_commands_v1/seven/538e1856_nohash_1.wav,reject,google_speech,345,31
google_speech_commands_v1/stop/68dd409e_nohash_2.wav,reject,google_speech,144,31
google_speech_commands_v1/right/95ba4996_nohash_0.wav,reject,google_speech,223,31
google_speech_commands_v1/on/95ba4996_nohash_0.wav,reject,google_speech,223,31
google_speech_commands_v1/no/47d01978_nohash_1.wav,reject,google_speech,161,31
commands/1430746625/ita/ita_28.wav,command,telegram_bot,361,28
google_speech_commands_v1/three/95ba4996_nohash_2.wav,reject,google_speech,223,31
google_speech_commands_v1/one/5e3dde6b_nohash_1.wav,reject,google_speech,292,31
google_speech_commands_v1/no/f428ca69_nohash_0.wav,reject,google_speech,110,31
commands/492297965/ita/ita_0.wav,command,telegram_bot,280,0
google_speech_commands_v1/left/b0c0197e_nohash_0.wav,reject,google_speech,96,31
google_speech_commands_v1/up/e63b69c5_nohash_0.wav,reject,google_speech,371,31
google_speech_commands_v1/right/f2dd248e_nohash_0.wav,reject,google_speech,115,31
google_speech_commands_v1/no/f2dd248e_nohash_0.wav,reject,google_speech,115,31
google_speech_commands_v1/three/4c4d2526_nohash_0.wav,reject,google_speech,243,31
google_speech_commands_v1/two/3df9a3d4_nohash_0.wav,reject,google_speech,354,31
google_speech_commands_v1/up/2aa787cf_nohash_1.wav,reject,google_speech,344,31
google_speech_commands_v1/right/cc592808_nohash_0.wav,reject,google_speech,10,31
google_speech_commands_v1/left/d9e9f554_nohash_0.wav,reject,google_speech,405,31
commands/347330299/ita/ita_12.wav,command,telegram_bot,406,12
commands/1506793015/ita/ita_4.wav,command,telegram_bot,152,4
google_speech_commands_v1/right/5c8af87a_nohash_2.wav,reject,google_speech,62,31
google_speech_commands_v1/nine/a591c2ea_nohash_2.wav,reject,google_speech,273,31
google_speech_commands_v1/up/6c0f6493_nohash_1.wav,reject,google_speech,253,31
google_speech_commands_v1/six/fe1916ba_nohash_0.wav,reject,google_speech,407,31
google_speech_commands_v1/six/52bfbce8_nohash_0.wav,reject,google_speech,197,31
commands/1544136214/ita/ita_12.wav,command,telegram_bot,209,12
google_speech_commands_v1/house/412c675c_nohash_0.wav,reject,google_speech,65,31
synthetics/vocalware/neural/ita/engine2_voice4_cmd14.wav,synthetic,vocalware_neural,17,14
google_speech_commands_v1/dog/a591c2ea_nohash_0.wav,reject,google_speech,273,31
google_speech_commands_v1/bird/4c841771_nohash_1.wav,reject,google_speech,186,31
google_speech_commands_v1/seven/b11a05d2_nohash_1.wav,reject,google_speech,255,31
commands/1306913040/ita/ita_27.wav,command,telegram_bot,300,27
commands/184960439/ita/ita_7.wav,command,telegram_bot,142,7
google_speech_commands_v1/stop/4abefdf5_nohash_0.wav,reject,google_speech,408,31
google_speech_commands_v1/one/dbaf8fc6_nohash_0.wav,reject,google_speech,182,31
commands/1018280957/ita/ita_13.wav,command,telegram_bot,27,13
commands/2114682518/ita/ita_16.wav,command,telegram_bot,309,16
google_speech_commands_v1/up/c6ee87a7_nohash_3.wav,reject,google_speech,262,31
google_speech_commands_v1/two/dbb40d24_nohash_4.wav,reject,google_speech,106,31
commands/1520141330/ita/ita_22.wav,command,telegram_bot,364,22
commands/2144090201/ita/ita_6.wav,command,telegram_bot,409,6
google_speech_commands_v1/up/44715c1c_nohash_0.wav,reject,google_speech,350,31
commands/492297965/ita/ita_2.wav,command,telegram_bot,280,2
google_speech_commands_v1/cat/44715c1c_nohash_0.wav,reject,google_speech,350,31
google_speech_commands_v1/happy/2296b1af_nohash_0.wav,reject,google_speech,260,31
google_speech_commands_v1/one/439c84f4_nohash_2.wav,reject,google_speech,68,31
google_speech_commands_v1/six/ec74a8a5_nohash_0.wav,reject,google_speech,346,31
commands/1306913040/ita/ita_0.wav,command,telegram_bot,300,0
google_speech_commands_v1/off/dc75148d_nohash_2.wav,reject,google_speech,259,31
commands/282273095/ita/ita_3.wav,command,telegram_bot,410,3
commands/1153694021/ita/ita_15.wav,command,telegram_bot,277,15
commands/482000749/ita/eng_23.wav,command,telegram_bot,266,23
google_speech_commands_v1/two/471a0925_nohash_0.wav,reject,google_speech,64,31
google_speech_commands_v1/five/b97c9f77_nohash_2.wav,reject,google_speech,36,31
google_speech_commands_v1/right/85834399_nohash_0.wav,reject,google_speech,172,31
google_speech_commands_v1/marvin/aef8dcf5_nohash_0.wav,reject,google_speech,411,31
google_speech_commands_v1/happy/ccea893d_nohash_1.wav,reject,google_speech,188,31
synthetics/vocalware/neural/ita/engine2_voice6_cmd18.wav,synthetic,vocalware_neural,17,18
synthetics/vocalware/neural/ita/engine2_voice9_cmd30.wav,synthetic,vocalware_neural,17,30
google_speech_commands_v1/yes/7c1d8533_nohash_1.wav,reject,google_speech,37,31
google_speech_commands_v1/no/c4e1f6e0_nohash_2.wav,reject,google_speech,147,31
google_speech_commands_v1/two/29b81b73_nohash_0.wav,reject,google_speech,75,31
google_speech_commands_v1/eight/88f8a99c_nohash_0.wav,reject,google_speech,412,31
google_speech_commands_v1/three/f6af2457_nohash_0.wav,reject,google_speech,413,31
commands/2123570996/ita/ita_15.wav,command,telegram_bot,287,15
google_speech_commands_v1/five/f17be97f_nohash_3.wav,reject,google_speech,24,31
commands/322249374/ita/ita_28.wav,command,telegram_bot,45,28
google_speech_commands_v1/zero/a4e8a997_nohash_0.wav,reject,google_speech,334,31
google_speech_commands_v1/on/c22d3f18_nohash_2.wav,reject,google_speech,19,31
google_speech_commands_v1/three/7c1d8533_nohash_0.wav,reject,google_speech,37,31
commands/395387919/ita/ita_10.wav,command,telegram_bot,145,10
google_speech_commands_v1/bird/7fd25f7c_nohash_0.wav,reject,google_speech,63,31
google_speech_commands_v1/happy/52e228e9_nohash_0.wav,reject,google_speech,246,31
commands/2114682518/ita/ita_24.wav,command,telegram_bot,309,24
google_speech_commands_v1/zero/b97c9f77_nohash_1.wav,reject,google_speech,36,31
google_speech_commands_v1/five/439c84f4_nohash_4.wav,reject,google_speech,68,31
google_speech_commands_v1/stop/c22d3f18_nohash_4.wav,reject,google_speech,19,31
google_speech_commands_v1/eight/8a325749_nohash_1.wav,reject,google_speech,318,31
commands/298552117/ita/ita_17.wav,command,telegram_bot,330,17
google_speech_commands_v1/one/e41a903b_nohash_3.wav,reject,google_speech,74,31
synthetics/google/neural/ita/IT_Standard_A_cmd10.wav,synthetic,google_neural,98,10
google_speech_commands_v1/down/9a69672b_nohash_0.wav,reject,google_speech,13,31
google_speech_commands_v1/left/471a0925_nohash_4.wav,reject,google_speech,64,31
synthetics/vocalware/neural/ita/engine2_voice1_cmd25.wav,synthetic,vocalware_neural,17,25
synthetics/vocalware/neural/ita/engine2_voice8_cmd21.wav,synthetic,vocalware_neural,17,21
google_speech_commands_v1/go/50033893_nohash_0.wav,reject,google_speech,302,31
google_speech_commands_v1/four/b49caed3_nohash_2.wav,reject,google_speech,2,31
google_speech_commands_v1/two/cd85758f_nohash_3.wav,reject,google_speech,23,31
synthetics/vocalware/neural/ita/engine3_voice1_cmd11.wav,synthetic,vocalware_neural,211,11
google_speech_commands_v1/wow/6736bc64_nohash_0.wav,reject,google_speech,31,31
google_speech_commands_v1/three/c256377f_nohash_0.wav,reject,google_speech,14,31
commands/445789300/ita/ita_16.wav,command,telegram_bot,289,16
commands/1525639750/ita/ita_29.wav,command,telegram_bot,313,29
google_speech_commands_v1/bird/bc196f81_nohash_1.wav,reject,google_speech,356,31
google_speech_commands_v1/eight/5b1db3ee_nohash_0.wav,reject,google_speech,312,31
commands/2118597066/ita/ita_14.wav,command,telegram_bot,342,14
synthetics/vocalware/neural/ita/engine3_voice2_cmd6.wav,synthetic,vocalware_neural,211,6
google_speech_commands_v1/down/ad63d93c_nohash_0.wav,reject,google_speech,97,31
google_speech_commands_v1/dog/4c7c95de_nohash_1.wav,reject,google_speech,414,31
google_speech_commands_v1/eight/7257420c_nohash_2.wav,reject,google_speech,320,31
google_speech_commands_v1/off/47d01978_nohash_1.wav,reject,google_speech,161,31
commands/224710733/ita/ita_3.wav,command,telegram_bot,132,3
google_speech_commands_v1/cat/cd85758f_nohash_0.wav,reject,google_speech,23,31
google_speech_commands_v1/seven/61bcb275_nohash_1.wav,reject,google_speech,335,31
synthetics/naturalreaders/neural/ita/chiara_it_9.wav,synthetic,naturalreaders_neural,265,9
google_speech_commands_v1/seven/f5e5e8b0_nohash_2.wav,reject,google_speech,165,31
google_speech_commands_v1/wow/964e8cfd_nohash_0.wav,reject,google_speech,16,31
commands/190987356/ita/ita_0.wav,command,telegram_bot,55,0
google_speech_commands_v1/yes/1b4c9b89_nohash_0.wav,reject,google_speech,207,31
google_speech_commands_v1/bird/4290ca61_nohash_2.wav,reject,google_speech,232,31
commands/5006572278/ita/ita_18.wav,command,telegram_bot,294,18
google_speech_commands_v1/no/471a0925_nohash_2.wav,reject,google_speech,64,31
google_speech_commands_v1/nine/91223b83_nohash_0.wav,reject,google_speech,102,31
commands/357011102/ita/ita_10.wav,command,telegram_bot,34,10
commands/2120045280/ita/eng_23.wav,command,telegram_bot,415,23
google_speech_commands_v1/sheila/29b81b73_nohash_1.wav,reject,google_speech,75,31
google_speech_commands_v1/six/90b94017_nohash_0.wav,reject,google_speech,376,31
